code,pubDate,statDate,roeAvg,npMargin,gpMargin,netProfit,epsTTM,MBRevenue,totalShare,liqaShare
sh.601288,2025-03-29,2024-12-31,0.094341,0.397817,,282671000000.000000,0.805990,710555000000.000000,349983033873.00,319244210777.00
sh.601318,2025-04-26,2025-03-31,0.028920,0.151026,,35159000000.000000,6.420236,,18210234607.00,10762657695.00
sh.601318,2025-08-27,2025-06-30,0.072678,0.165025,,82525000000.000000,6.591623,500076000000.000000,18210234607.00,10762657695.00
sh.601318,2025-10-29,2025-09-30,0.138753,0.186168,,155067000000.000000,7.747061,,18107641995.00,10660065083.00
sh.601318,2024-04-24,2024-03-31,0.040698,0.183451,,45050000000.000000,4.613999,,18210234607.00,10762657695.00
sh.601318,2024-08-23,2024-06-30,0.081541,0.179212,,88704000000.000000,4.966603,494966000000.000000,18210234607.00,10762657695.00
sh.601318,2024-10-22,2024-09-30,0.131915,0.180626,,140054000000.000000,6.439895,,18210234607.00,10762657695.00
sh.601318,2025-03-20,2024-12-31,0.138549,0.142608,,146733000000.000000,6.952519,1028925000000.000000,18210234607.00,10762657695.00
sh.601328,2025-04-30,2025-03-31,0.021965,0.385979,,25619000000.000000,1.265372,,74262726645.00,39250864015.00
sh.601328,2025-08-30,2025-06-30,0.037744,0.348322,,46455000000.000000,1.067349,133368000000.000000,88363784223.00,26072439569.00
sh.601328,2025-10-31,2025-09-30,0.057735,0.355195,,70913000000.000000,1.073856,,88363784223.00,26072439569.00
sh.601328,2024-04-27,2024-03-31,0.022690,0.376579,,25253000000.000000,1.253428,,74262726645.00,39250864015.00
sh.601328,2024-08-29,2024-06-30,0.041256,0.346249,,45825000000.000000,1.238522,132347000000.000000,74262726645.00,39250864015.00
sh.601328,2024-10-31,2024-09-30,0.061996,0.353921,,69412000000.000000,1.242238,,74262726645.00,39250864015.00
sh.601328,2025-03-22,2024-12-31,0.083846,0.362662,,94229000000.000000,1.260202,259826000000.000000,74262726645.00,39250864015.00
sh.601398,2025-04-30,2025-03-31,0.021023,0.398117,,84709000000.000000,1.016722,,356406257089.00,269612212539.00
sh.601398,2025-08-30,2025-06-30,0.041586,0.395238,,168803000000.000000,1.019901,427092000000.000000,356406257089.00,269612212539.00
sh.601398,2025-10-31,2025-09-30,0.066331,0.424797,,271882000000.000000,1.029011,,356406257089.00,269612212539.00
sh.601398,2024-04-30,2024-03-31,0.023023,0.400568,,88062000000.000000,1.014241,,356406257089.00,269612212539.00
sh.601398,2024-08-31,2024-06-30,0.044857,0.407364,,171296000000.000000,1.012092,420499000000.000000,356406257089.00,269612212539.00
sh.601398,2024-10-31,2024-09-30,0.070260,0.431778,,270475000000.000000,1.022274,,356406257089.00,269612212539.00
sh.601398,2025-03-29,2024-12-31,0.094701,0.446513,,366946000000.000000,1.026534,821803000000.000000,356406257089.00,269612212539.00
sh.601601,2025-04-26,2025-03-31,0.034690,0.106800,,10009000000.000000,4.451817,,9620341455.00,6845041455.00
sh.601601,2025-08-29,2025-06-30,0.097281,0.143674,,28806000000.000000,4.959595,200496000000.000000,9620341455.00,6845041455.00
sh.601601,2025-10-31,2025-09-30,0.158790,0.136632,,47125000000.000000,5.441595,,9620341455.00,6845041455.00
sh.601601,2024-04-27,2024-03-31,0.046344,0.126671,,12088000000.000000,2.847092,,9620341455.00,6845041455.00
sh.601601,2024-08-30,2024-06-30,0.097242,0.132854,,25858000000.000000,3.540103,194634000000.000000,9620341455.00,6845041455.00
sh.601601,2024-10-31,2024-09-30,0.146523,0.127056,,39459000000.000000,4.409199,,9620341455.00,6845041455.00
sh.601601,2025-03-27,2024-12-31,0.166210,0.114928,,46441000000.000000,4.673431,404089000000.000000,9620341455.00,6845041455.00
sh.601628,2025-04-30,2025-03-31,0.055273,0.265691,,29273000000.000000,4.071969,,28264705000.00,20823530000.00
sh.601628,2025-08-28,2025-06-30,0.079224,0.175376,,41956000000.000000,3.877203,239235000000.000000,28264705000.00,20823530000.00
sh.601628,2025-10-31,2025-09-30,0.295559,0.315638,,169780000000.000000,6.022210,,28264705000.00,20823530000.00
sh.601628,2024-04-27,2024-03-31,0.043899,0.173770,,21021000000.000000,0.671650,,28264705000.00,20823530000.00
sh.601628,2024-08-30,2024-06-30,0.080252,0.166701,,39044000000.000000,0.876429,234216000000.000000,28264705000.00,20823530000.00
sh.601628,2024-10-31,2024-09-30,0.203587,0.247914,,105904000000.000000,3.094637,,28264705000.00,20823530000.00
sh.601628,2025-03-27,2024-12-31,0.220533,0.206104,,108940000000.000000,3.783340,528567000000.000000,28264705000.00,20823530000.00
sh.601658,2025-04-30,2025-03-31,0.024947,0.283809,,25362000000.000000,0.865249,,99161076038.00,67122395200.00
sh.601658,2025-08-30,2025-06-30,0.045407,0.275375,,49415000000.000000,0.723527,179446000000.000000,120095053492.00,67122395200.00
sh.601658,2025-10-31,2025-09-30,0.069813,0.289701,,76794000000.000000,0.726283,,120095053492.00,67122395200.00
sh.601658,2024-04-30,2024-03-31,0.026431,0.290249,,25957000000.000000,0.866429,,99161076038.00,67122395200.00
sh.601658,2024-08-31,2024-06-30,0.049815,0.276516,,48885000000.000000,0.862445,176789000000.000000,99161076038.00,67122395200.00
sh.601658,2024-10-31,2024-09-30,0.076359,0.291851,,75983000000.000000,0.871642,,99161076038.00,67122395200.00
sh.601658,2025-03-28,2024-12-31,0.087153,0.248630,,86716000000.000000,0.872106,348775000000.000000,99161076038.00,67122395200.00
sh.601668,2025-04-29,2025-03-31,0.031963,0.032334,0.078481,17956203000.000000,1.119997,,41320390444.00,41320390444.00
sh.601668,2025-08-29,2025-06-30,0.064329,0.036339,0.094251,40274436000.000000,1.140890,1108307435000.000000,41320390444.00,41320390444.00
sh.601668,2025-10-31,2025-09-30,0.080099,0.031665,0.087201,49341554000.000000,1.080993,1543000000000.000000,41320390444.00,41320390444.00
sh.601668,2024-04-30,2024-03-31,0.034292,0.032498,0.080863,17851772000.000000,1.308057,,41619952444.00,41320390444.00
sh.601668,2024-08-30,2024-06-30,0.067439,0.035130,0.094434,40210793000.000000,1.315276,1144619035000.000000,41619952444.00,41320390444.00
sh.601668,2024-10-26,2024-09-30,0.089837,0.032071,0.088271,52164702000.000000,1.209180,,41610322444.00,41320390444.00
sh.601668,2025-04-16,2024-12-31,0.103815,0.028685,0.098561,62737361000.000000,1.109991,2187147839000.000000,41610322444.00,41320390444.00
sh.601728,2025-04-26,2025-03-31,0.019403,0.065631,0.294683,8827913418.390000,0.363679,,91507138699.00,77629728699.00
sh.601728,2025-08-15,2025-06-30,0.050077,0.085437,0.306867,23018611734.650000,0.373930,269421736705.260000,91507138699.00,77629728699.00
sh.601728,2025-10-22,2025-09-30,0.067596,0.078046,0.303123,30771085805.020000,0.376875,,91507138699.00,77629728699.00
sh.601728,2024-04-24,2024-03-31,0.019226,0.064150,0.294052,8627828781.230000,0.339413,,91507138699.00,19590425382.00
sh.601728,2024-08-21,2024-06-30,0.048514,0.082586,0.308363,21965610815.570000,0.350843,265973118881.020000,91507138699.00,19590425382.00
sh.601728,2024-10-23,2024-09-30,0.065738,0.074854,0.299910,29340199180.220000,0.356736,,91507138699.00,20252675382.00
sh.601728,2025-03-26,2024-12-31,0.073744,0.062981,0.286630,32975024699.840000,0.360760,523568920041.490000,91507138699.00,20252675382.00
sh.601816,2025-04-30,2025-03-31,0.014566,0.291309,0.453825,2978168600.690000,0.260029,,49106484611.00,49106484611.00
sh.601816,2025-08-30,2025-06-30,0.031217,0.300715,0.465384,6318965360.730000,0.260141,,48925679370.00,48925679370.00
sh.601816,2025-10-31,2025-09-30,0.050644,0.315971,0.479553,10365379691.690000,0.266839,,48925679370.00,48925679370.00
sh.601816,2024-04-30,2024-03-31,0.015078,0.291595,0.462029,2946942167.290000,0.250121,,49106484611.00,49106484611.00
sh.601816,2024-08-31,2024-06-30,0.032510,0.302225,0.473858,6305154620.300000,0.259972,,49106484611.00,49106484611.00
sh.601816,2024-10-31,2024-09-30,0.050736,0.308405,0.481661,9978496200.670000,0.257534,,49106484611.00,49106484611.00
sh.601816,2025-04-30,2024-12-31,0.064263,0.300576,0.473894,12671419771.620000,0.260012,41784226309.130000,49106484611.00,49106484611.00
sh.601857,2025-04-30,2025-03-31,0.030394,0.068895,0.210911,51885000000.000000,0.905454,,183020977818.00,161922077818.00
sh.601857,2025-08-27,2025-06-30,0.054696,0.064593,0.208920,93666000000.000000,0.873490,1420707000000.000000,183020977818.00,161922077818.00
sh.601857,2025-10-31,2025-09-30,0.082163,0.064591,0.210909,140114000000.000000,0.864223,2169256000000.000000,183020977818.00,161922077818.00
sh.601857,2024-04-30,2024-03-31,0.031099,0.063140,0.203786,51281000000.000000,0.891674,,183020977818.00,161922077818.00
sh.601857,2024-08-27,2024-06-30,0.060353,0.064105,0.209500,99610000000.000000,0.898667,1521533000000.000000,183020977818.00,161922077818.00
sh.601857,2024-10-30,2024-09-30,0.090258,0.065705,0.215660,148249000000.000000,0.885205,2256279000000.000000,183020977818.00,161922077818.00
sh.601857,2025-03-31,2024-12-31,0.111201,0.062542,0.225583,183747000000.000000,0.899766,2870490000000.000000,183020977818.00,161922077818.00
sh.601888,2025-04-30,2025-03-31,0.034585,0.122762,0.329782,2055785045.680000,1.884377,,2068859044.00,1952475544.00
sh.601888,2025-08-27,2025-06-30,0.047142,0.103243,0.327651,2906356631.760000,1.732340,28150749967.590000,2068859044.00,1952475544.00
sh.601888,2025-10-31,2025-09-30,0.055104,0.086892,0.325444,3463710305.200000,1.643309,,2068859044.00,1952475544.00
sh.601888,2024-04-24,2024-03-31,0.041941,0.129483,0.333113,2435203776.120000,3.247862,,2068859044.00,1952475544.00
sh.601888,2024-08-31,2024-06-30,0.060985,0.116650,0.335334,3647062369.150000,2.963466,31264998401.660000,2068859044.00,1952475544.00
sh.601888,2024-10-31,2024-09-30,0.072536,0.100211,0.331230,4311124493.650000,2.623066,,2068859044.00,1952475544.00
sh.601888,2025-03-29,2024-12-31,0.078345,0.086102,0.320302,4862490300.670000,2.062543,55760492510.030000,2068859044.00,1952475544.00
sh.601899,2025-04-12,2025-03-31,0.071167,0.157923,0.228860,12464616622.000000,1.352890,,26577573940.00,20587938340.00
sh.601899,2025-08-27,2025-06-30,0.165272,0.170800,0.237509,28645041750.000000,1.514735,167710850000.000000,26577573940.00,20587938340.00
sh.601899,2025-10-18,2025-09-30,0.244994,0.179785,0.249344,45701159981.000000,1.714105,,26577573940.00,20587938340.00
sh.601899,2024-04-23,2024-03-31,0.055855,0.102290,0.166051,7648878108.000000,0.833337,,26325988940.00,20556293036.00
sh.601899,2024-08-24,2024-06-30,0.128955,0.122831,0.191527,18475781413.000000,0.974556,150416514457.000000,26577888940.00,20556293036.00
sh.601899,2024-10-19,2024-09-30,0.201577,0.128814,0.195316,29678357011.000000,1.102870,,26577888940.00,20556293036.00
sh.601899,2025-03-22,2024-12-31,0.259213,0.129735,0.203741,39392864181.000000,1.205912,303639957153.000000,26577888940.00,20557035536.00
sh.601919,2025-04-30,2025-03-31,0.048849,0.228258,0.270478,13229913020.270000,3.385609,,15961686166.00,12761906166.00
sh.601919,2025-08-29,2025-06-30,0.075144,0.185226,0.211439,20207990219.080000,3.212864,109099344307.300000,15489754739.00,12609935239.00
sh.601919,2025-10-31,2025-09-30,0.115953,0.183691,0.219753,30786308621.960000,2.456206,,15489754739.00,12609935239.00
sh.601919,2024-04-30,2024-03-31,0.033862,0.159149,0.193924,7682108581.550000,1.471889,,15957586817.00,12757806817.00
sh.601919,2024-08-30,2024-06-30,0.082982,0.190268,0.234561,19255366952.810000,1.514335,101201055323.390000,15960605965.00,12760825965.00
sh.601919,2024-10-31,2024-09-30,0.182112,0.248066,0.307597,43346384807.750000,2.500726,,15960680120.00,12760900120.00
sh.601919,2025-03-22,2024-12-31,0.227959,0.236875,0.295411,55395442692.970000,3.076313,233859078966.990000,15960826685.00,12761046685.00
sh.601985,2025-04-29,2025-03-31,0.028026,0.304347,0.478643,6169932785.390000,0.430544,,20568002074.00,18883284867.00
sh.601985,2025-08-28,2025-06-30,0.050483,0.270975,0.452925,11102658529.580000,0.416269,40972997115.040000,20568002074.00,18883284867.00
sh.601985,2025-10-30,2025-09-30,0.070571,0.251430,0.439807,15496829870.480000,0.381478,,20568002074.00,18883284867.00
sh.601985,2024-04-27,2024-03-31,0.033065,0.313820,0.491714,5645108595.710000,0.564499,,18883284867.00,18883284867.00
sh.601985,2024-08-31,2024-06-30,0.063864,0.289519,0.475071,10839935304.190000,0.554112,37441126976.740000,18883284867.00,18883284867.00
sh.601985,2024-10-30,2024-09-30,0.095180,0.286259,0.472631,16312713514.590000,0.541760,,18883284867.00,18883284867.00
sh.601985,2025-04-29,2024-12-31,0.087264,0.214218,0.429086,16553095062.630000,0.464821,75066194796.330000,18883284867.00,18883284867.00
sh.601988,2025-04-30,2025-03-31,0.019269,0.355571,,58644000000.000000,0.802397,,294387791241.00,210765514846.00
sh.601988,2025-08-30,2025-06-30,0.040522,0.383395,,126138000000.000000,0.735015,329003000000.000000,322212411814.00,210765514846.00
sh.601988,2025-10-29,2025-09-30,0.060123,0.385968,,189589000000.000000,0.744037,,322212411814.00,210765514846.00
sh.601988,2024-04-30,2024-03-31,0.021196,0.372925,,59973000000.000000,0.782064,,294387791241.00,210765514846.00
sh.601988,2024-08-30,2024-06-30,0.044939,0.399072,,126536000000.000000,0.782675,317076000000.000000,294387791241.00,210765514846.00
sh.601988,2024-10-31,2024-09-30,0.065441,0.391951,,187489000000.000000,0.790824,,294387791241.00,210765514846.00
sh.601988,2025-03-27,2024-12-31,0.087349,0.401084,,252719000000.000000,0.807917,630090000000.000000,294387791241.00,210765514846.00
sh.603019,2025-04-30,2025-03-31,0.009184,0.065483,0.260683,169353735.000000,1.336142,,1463203784.00,1458611684.00
sh.603019,2025-08-29,2025-06-30,0.035358,0.119996,0.266496,701970402.010000,1.419337,5846341898.450000,1463115784.00,1462706864.00
sh.603019,2025-10-31,2025-09-30,0.046598,0.104558,0.244534,922221734.250000,1.440586,,1463115784.00,1462706864.00
sh.603019,2024-04-26,2024-03-31,0.007615,0.053012,0.268511,131396523.440000,1.262324,,1463578974.00,1454529584.00
sh.603019,2024-08-23,2024-06-30,0.029919,0.099311,0.262455,567271735.850000,1.266971,5710329375.580000,1463578974.00,1458611684.00
sh.603019,2024-10-29,2024-09-30,0.040680,0.100103,0.268114,804973389.010000,1.267814,,1463263884.00,1458611684.00
sh.603019,2025-03-05,2024-12-31,0.097877,0.151618,0.291612,1993428917.980000,1.306142,13101335698.910000,1463203784.00,1458611684.00
sh.603259,2025-04-29,2025-03-31,0.060711,0.384839,0.422604,3715468841.040000,3.871221,,2887992582.00,2500916432.00
sh.603259,2025-07-29,2025-06-30,0.144433,0.416377,0.444494,8660348120.540000,4.794682,20405102872.940000,2872217205.00,2485141055.00
sh.603259,2025-10-27,2025-09-30,0.186378,0.371498,0.466225,12206193461.260000,5.055442,,2965692554.00,2473280246.00
sh.603259,2024-04-30,2024-03-31,0.035070,0.245411,0.381305,1958853204.950000,3.198017,,2933327890.00,2546251740.00
sh.603259,2024-07-30,2024-06-30,0.077203,0.248296,0.393655,4280845682.910000,2.930517,17229263199.780000,2911927203.00,2524851053.00
sh.603259,2024-10-29,2024-09-30,0.118462,0.238308,0.406532,6601611515.970000,2.769052,,2911927203.00,2524851053.00
sh.603259,2025-03-18,2024-12-31,0.166152,0.243817,0.414789,9567739539.180000,3.272276,39241431400.000000,2887992582.00,2500916432.00
sh.603501,2025-04-30,2025-03-31,0.035039,0.133118,0.310312,861555737.470000,2.984039,,1216948288.00,1216948288.00
sh.603501,2025-08-30,2025-06-30,0.080481,0.144771,0.304797,2020392602.940000,3.273254,13944143022.740000,1217170649.00,1217170649.00
sh.603501,2025-10-29,2025-09-30,0.123686,0.146880,0.304292,3199423491.030000,3.446799,,1206382412.00,1206382412.00
sh.603501,2024-04-27,2024-03-31,0.026250,0.098169,0.278876,554047847.190000,0.752244,,1215775699.00,1214426982.00
sh.603501,2024-08-20,2024-06-30,0.063355,0.112552,0.291427,1360914496.540000,1.455466,12091406707.580000,1215775699.00,1214426982.00
sh.603501,2024-10-26,2024-09-30,0.107710,0.125148,0.296117,2366344496.360000,2.110057,,1214427012.00,1214427012.00
sh.603501,2025-04-16,2024-12-31,0.145590,0.127642,0.294444,3284302206.550000,2.732652,25669793296.120000,1216123535.00,1216123535.00
sh.603993,2025-04-26,2025-03-31,0.054167,0.095867,0.223350,4410453403.730000,0.716601,,21499240619.00,17565772619.00
sh.603993,2025-08-23,2025-06-30,0.119748,0.103860,0.211508,9843025525.060000,0.780773,94666462155.160000,21499240619.00,17565772619.00
sh.603993,2025-10-25,2025-09-30,0.190764,0.113334,0.219640,16488452601.220000,0.913270,,21394310176.00,17460842176.00
sh.603993,2024-04-30,2024-03-31,0.034097,0.050564,0.127918,2332069634.290000,0.463177,,21599240583.00,17665772583.00
sh.603993,2024-08-24,2024-06-30,0.089144,0.061569,0.183765,6330391543.370000,0.600198,102742643686.290000,21599240583.00,17665772583.00
sh.603993,2024-10-29,2024-09-30,0.133796,0.061530,0.176268,9522001311.380000,0.651852,,21599240583.00,17665772583.00
sh.603993,2025-03-22,2024-12-31,0.207287,0.072570,0.165493,15459442489.950000,0.626505,212846413390.400000,21599240583.00,17665772583.00
sh.688008,2025-04-24,2025-03-31,0.044950,0.412138,0.604498,503718732.280000,1.496954,,1144789273.00,1144789273.00
sh.688008,2025-08-30,2025-06-30,0.098571,0.422402,0.604390,1112376100.890000,1.727563,2628360714.290000,1144789273.00,1144789273.00
sh.688008,2025-10-31,2025-09-30,0.137960,0.388488,0.614587,1576364498.290000,1.804116,,1145151330.00,1145151330.00
sh.688008,2024-04-26,2024-03-31,0.021913,0.303024,0.577040,223408575.460000,0.573473,,1141461126.00,1141461126.00
sh.688008,2024-08-27,2024-06-30,0.058306,0.356254,0.577757,593154173.020000,0.842962,1658832190.020000,1141461126.00,1141461126.00
sh.688008,2024-10-31,2024-09-30,0.094519,0.379785,0.581152,976378674.900000,1.046118,,1142537710.00,1142537710.00
sh.688008,2025-04-11,2024-12-31,0.130751,0.368444,0.581299,1340736124.500000,1.233222,3628769600.000000,1144789273.00,1144789273.00
sh.688012,2025-04-25,2025-03-31,0.015701,0.141835,0.415371,308245968.100000,2.698779,,622363735.00,622363735.00
sh.688012,2025-08-29,2025-06-30,0.034769,0.138313,0.398551,686116028.420000,2.882555,,626145307.00,626145307.00
sh.688012,2025-10-30,2025-09-30,0.058783,0.146450,0.391009,1180764123.830000,3.056620,,626145307.00,626145307.00
sh.688012,2024-04-26,2024-03-31,0.013936,0.155048,0.449396,248855112.060000,2.841487,,619279423.00,619279423.00
sh.688012,2024-08-23,2024-06-30,0.028705,0.149737,0.413208,516250546.940000,2.091777,2878000000.000000,621305500.00,621305500.00
sh.688012,2024-10-30,2024-09-30,0.049933,0.165635,0.422219,912184138.090000,2.477126,,621305500.00,621305500.00
sh.688012,2025-04-18,2024-12-31,0.086025,0.178079,0.410603,1614314396.250000,2.596031,9065165097.690000,622363735.00,622363735.00
sh.688041,2025-04-22,2025-03-31,0.024657,0.297427,0.611949,713869163.020000,0.924284,,2324338091.00,886557181.00
sh.688041,2025-08-06,2025-06-30,0.058095,0.300471,0.601469,1641844544.480000,0.980514,5449573753.520000,2324338091.00,886557181.00
sh.688041,2025-10-16,2025-09-30,0.093075,0.299319,0.600972,2840528700.640000,1.018233,,2324338091.00,2324338091.00
sh.688041,2024-04-26,2024-03-31,0.015282,0.247699,0.628738,394357356.940000,0.564600,,2324338091.00,880037056.00
sh.688041,2024-08-15,2024-06-30,0.045012,0.325764,0.634259,1225821970.570000,0.619154,3762912618.530000,2324338091.00,880557181.00
sh.688041,2024-10-16,2024-09-30,0.079199,0.343324,0.656338,2106819573.580000,0.811957,,2324338091.00,886557181.00
sh.688041,2025-03-01,2024-12-31,0.099137,0.296541,0.637202,2716957049.170000,0.830770,9162148135.920000,2324338091.00,886557181.00
sh.688111,2025-04-24,2025-03-31,0.034809,0.303026,0.859578,394378539.670000,3.632949,,462674004.00,462674004.00
sh.688111,2025-08-21,2025-06-30,0.064997,0.275714,0.850319,732605277.470000,3.607344,2657121733.790000,463179293.00,463179293.00
sh.688111,2025-10-28,2025-09-30,0.100358,0.278538,0.855532,1163838283.800000,3.850865,,463179293.00,463179293.00
sh.688111,2024-04-24,2024-03-31,0.036184,0.298207,0.847999,365392427.980000,3.069325,,461817245.00,461817245.00
sh.688111,2024-08-21,2024-06-30,0.071043,0.299215,0.849182,722004803.520000,3.116182,2412146034.320000,462057980.00,462057980.00
sh.688111,2024-10-26,2024-09-30,0.100699,0.286746,0.851038,1039976238.390000,3.165968,,462525643.00,462525643.00
sh.688111,2025-03-20,2024-12-31,0.154436,0.323245,0.851438,1655284064.880000,3.556734,5119462977.570000,462525643.00,462525643.00
sh.688256,2025-04-19,2025-03-31,0.063188,0.319622,0.559897,355228063.360000,0.310939,,417456753.00,417456753.00
sh.688256,2025-08-27,2025-06-30,0.170484,0.360217,0.559254,1037655544.210000,2.672980,2880643471.090000,417456753.00,417456753.00
sh.688256,2025-10-18,2025-09-30,0.191785,0.348142,0.552929,1604038056.130000,4.486190,,418350224.00,418350224.00
sh.688256,2024-04-30,2024-03-31,-0.040763,-8.924295,0.576099,-229051890.240000,-1.968545,,416594451.00,416594451.00
sh.688256,2024-08-31,2024-06-30,-0.097497,-8.234868,0.627204,-533334042.740000,-2.001278,64765343.160000,416594451.00,416594451.00
sh.688256,2024-10-31,2024-09-30,-0.134313,-3.931224,0.552293,-728481605.230000,-1.832999,,417456753.00,417456753.00
sh.688256,2025-04-19,2024-12-31,-0.081705,-0.389051,0.567114,-456926652.680000,-1.083558,1174377062.530000,417456753.00,417456753.00
sh.688981,2025-05-09,2025-03-31,0.009112,0.142378,0.230969,2320915000.000000,0.569556,,7981802488.00,1988359129.00
sh.688981,2025-08-29,2025-06-30,0.015390,0.104108,0.219090,3367678000.000000,0.545105,32348049000.000000,7986062443.00,1988359129.00
sh.688981,2025-11-14,2025-09-30,0.025507,0.116548,0.231511,5770359000.000000,0.601340,,7999709148.00,1999562549.00
sh.688981,2024-05-10,2024-03-31,0.003570,0.035745,0.141856,450160000.000000,0.470572,,7948722724.00,1973609172.00
sh.688981,2024-08-30,2024-06-30,0.011484,0.062504,0.139065,1641948000.000000,0.436368,26269310000.000000,7956207028.00,1973609172.00
sh.688981,2024-11-08,2024-09-30,0.018858,0.077191,0.176393,3232660000.000000,0.483492,,7971628604.00,1988359129.00
sh.688981,2025-03-28,2024-12-31,0.025450,0.092968,0.185902,5373118000.000000,0.463716,57107733000.000000,7976149966.00,1988359129.00
